time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,1.367005853764074,-0.2612821537625885,18.331991513447715,6.21485300963476,6.0813794095115945,0.0,2.102615262333739,-0.3614688359651738,5.3970954187396565,-0.08986341604758152,-0.16042001449215756,0.0,422.9826793538595,422.3252509289793,423.44185506506113,423.2950842320498
2.820000000000002,1.4965280447785232,-0.28411309731830386,18.654615403662053,6.209200662005813,6.071557311481399,0.0,2.215562163604227,-0.400000041902622,5.356865229080559,-0.10472318685945657,-0.17122852068141836,0.0,427.2526746758443,426.3030647732652,427.78507629164096,426.5095377339573
2.880000000000002,1.633794809292135,-0.30962818481185894,18.97850600846399,6.203634261140174,6.061140481762706,0.0,2.3608653605671006,-0.45102102567473,5.438611166917426,-0.07584007823171011,-0.17886272621219867,0.0,467.0889311587072,466.465607384832,465.4345591281075,467.68272771335444
2.940000000000002,1.77902602989031,-0.33796910341778735,19.303047598562763,6.199088090518583,6.050086679875935,0.0,2.4810185333037023,-0.4940240671093017,5.379301327278661,-0.0756288288177045,-0.19799513382068468,0.0,423.6413997503244,421.9574317893632,422.8185407992617,422.83190356288895
3.000000000000002,1.9337366436712753,-0.3697005662222304,19.632700891390392,6.194920768132793,6.0383195097793365,0.0,2.677057709991439,-0.5640632689280141,5.607318568903432,-0.05932834753084143,-0.19261532863021055,0.0,512.4981812258743,512.8484950197146,511.09812019705157,512.2556739989275
3.0600000000000023,2.099026728900738,-0.4052105768412716,19.970171275541066,6.191662481591692,6.02651893457406,0.0,2.833537247929351,-0.6198519689388599,5.640933718441877,-0.045788829783660334,-0.2063563246692022,0.0,457.5784600070616,456.44613526337764,457.6356804701285,458.7104249020234
3.1200000000000023,2.273690783982293,-0.44404112068914353,20.30872904538401,6.189074161197144,6.0145773060277605,0.0,2.989538262261737,-0.6746784202476094,5.6436973646367985,-0.0383063717468462,-0.18738835384490007,0.0,448.1449489395551,449.64571459061233,449.4967366177776,450.1018100963302
3.1800000000000024,2.45783752781214,-0.4861738522485591,20.647114080396737,6.187434230863342,6.003674175717478,0.0,3.1495126949599217,-0.7298612337837365,5.635245193222696,-0.011413606576154187,-0.17229391556614534,0.0,446.2379844180983,447.43677038258295,446.14586143650484,448.3363937564114
3.2400000000000024,2.6514369991980744,-0.5315301402088553,20.98382645290278,6.187119213265444,5.993658804977006,0.0,3.3045387710416647,-0.7820275855387774,5.588182729090346,0.004867743424758993,-0.15791668129965727,0.0,434.73475978703465,435.91060192156954,434.80951324211514,436.17177241298134
3.3000000000000025,2.854868760608526,-0.5801379278486443,21.31893914840646,6.187242522351077,5.9843866015431075,0.0,3.4771648180961767,-0.8381658225173552,5.581684090520661,-0.0042656577270944775,-0.1485205866752882,0.0,448.9163171026716,449.65593309599564,450.2905985812472,449.5509346845247
